MatchKey,BattingTeam,Score,Wickets,InningsResult,Overs,RPO,Lead,Inns,Result,Opposition,HostCountry,StartDate
531,West Indies,391,9,0,135,2.9,158,3,0,England,West Indies,02/08/1968
535,West Indies,349,10,1,143.1,2.44,349,1,0,England,West Indies,2/29/1968
535,West Indies,284,6,1,53,5.36,184,3,0,England,West Indies,2/29/1968
537,West Indies,526,7,0,133,3.95,526,1,0,England,West Indies,3/14/1968
537,West Indies,92,2,0,30,3.07,214,3,0,England,West Indies,3/14/1968
538,West Indies,414,10,1,150.4,2.75,414,1,0,England,West Indies,3/28/1968
538,West Indies,264,10,1,66.2,3.99,307,3,0,England,West Indies,3/28/1968
544,West Indies,296,10,1,126.4,2.34,296,1,1,Australia,Australia,12/06/1968
544,West Indies,353,10,1,116,3.04,365,3,1,Australia,Australia,12/06/1968
545,West Indies,200,10,1,97.2,2.06,200,1,0,Australia,Australia,12/26/1968
545,West Indies,280,10,1,131.2,2.13,-30,3,0,Australia,Australia,12/26/1968
546,West Indies,264,10,1,100.1,2.64,264,1,0,Australia,Australia,01/03/1969
546,West Indies,324,10,1,124,2.61,41,3,0,Australia,Australia,01/03/1969
547,West Indies,276,10,1,87.1,3.17,276,1,0,Australia,Australia,1/24/1969
547,West Indies,616,10,1,183,3.37,359,3,0,Australia,Australia,1/24/1969
548,West Indies,279,10,1,102.2,2.73,-340,2,0,Australia,Australia,2/14/1969
548,West Indies,352,10,1,85.4,4.12,-382,4,0,Australia,Australia,2/14/1969
550,West Indies,276,10,1,106.3,2.6,-47,2,1,New Zealand,New Zealand,2/27/1969
550,West Indies,348,5,1,92,3.78,4,4,1,New Zealand,New Zealand,2/27/1969
552,West Indies,297,10,1,87.2,3.41,297,1,0,New Zealand,New Zealand,03/07/1969
552,West Indies,148,10,1,50,2.96,163,3,0,New Zealand,New Zealand,03/07/1969
553,West Indies,417,10,1,135.2,3.08,417,1,0,New Zealand,New Zealand,3/13/1969
554,West Indies,147,10,1,48,3.06,-266,2,0,England,England,06/12/1969
554,West Indies,275,10,1,114.3,2.41,9,3,0,England,England,06/12/1969
555,West Indies,380,10,1,158,2.41,380,1,0,England,England,6/26/1969
555,West Indies,295,9,0,100.5,2.94,331,3,0,England,England,6/26/1969
556,West Indies,161,10,1,64.3,2.5,-62,2,0,England,England,07/10/1969
556,West Indies,272,10,1,106.2,2.56,-30,4,0,England,England,07/10/1969
581,West Indies,217,10,1,93.5,2.32,70,2,0,India,West Indies,2/18/1971
581,West Indies,385,5,1,136,2.83,215,3,0,India,West Indies,2/18/1971
584,West Indies,214,10,1,72.5,2.95,214,1,0,India,West Indies,03/06/1971
584,West Indies,261,10,1,110.5,2.36,123,3,0,India,West Indies,03/06/1971
585,West Indies,363,10,1,158.2,2.29,363,1,0,India,West Indies,3/19/1971
585,West Indies,307,3,0,100,3.07,294,3,0,India,West Indies,3/19/1971
586,West Indies,501,5,0,171,2.93,501,1,0,India,West Indies,04/01/1971
586,West Indies,180,6,0,43,4.19,334,3,0,India,West Indies,04/01/1971
593,West Indies,508,4,0,153,3.32,508,1,0,New Zealand,West Indies,2/16/1972
593,West Indies,218,3,0,53.4,4.08,340,3,0,New Zealand,West Indies,2/16/1972
594,West Indies,341,10,1,155.1,2.2,-7,2,0,New Zealand,West Indies,03/09/1972
594,West Indies,121,5,1,46,2.63,74,4,0,New Zealand,West Indies,03/09/1972
595,West Indies,133,10,1,49.3,2.7,133,1,0,New Zealand,West Indies,3/23/1972
595,West Indies,564,8,1,214,2.64,275,3,0,New Zealand,West Indies,3/23/1972
596,West Indies,365,7,0,135,2.7,365,1,0,New Zealand,West Indies,04/06/1972
596,West Indies,86,0,1,40,2.15,-92,3,0,New Zealand,West Indies,04/06/1972
597,West Indies,368,10,1,128.4,2.87,368,1,0,New Zealand,West Indies,4/20/1972
597,West Indies,194,10,1,74.2,2.61,400,3,0,New Zealand,West Indies,4/20/1972
614,West Indies,428,10,1,124.5,3.44,0,2,0,Australia,West Indies,2/16/1973
614,West Indies,67,3,1,33,2.03,93,4,0,Australia,West Indies,2/16/1973
616,West Indies,391,10,1,152.4,2.57,67,2,0,Australia,West Indies,03/09/1973
616,West Indies,36,0,1,19,1.89,97,4,0,Australia,West Indies,03/09/1973
618,West Indies,280,10,1,121.3,2.31,-52,2,0,Australia,West Indies,3/23/1973
618,West Indies,289,10,1,113.1,2.56,-44,4,0,Australia,West Indies,3/23/1973
620,West Indies,366,10,1,121.2,3.02,366,1,0,Australia,West Indies,04/06/1973
620,West Indies,109,10,1,52.3,2.08,134,3,0,Australia,West Indies,04/06/1973
621,West Indies,319,10,1,111.2,2.87,0,2,0,Australia,West Indies,4/21/1973
621,West Indies,135,5,1,69,1.96,83,4,0,Australia,West Indies,4/21/1973
625,West Indies,415,10,1,145,2.86,415,1,1,England,England,7/26/1973
625,West Indies,255,10,1,87.1,2.93,413,3,1,England,England,7/26/1973
626,West Indies,327,10,1,149.3,2.19,327,1,0,England,England,08/09/1973
626,West Indies,302,10,1,103.4,2.92,324,3,0,England,England,08/09/1973
627,West Indies,652,8,0,168.4,3.87,652,1,1,England,England,8/23/1973
631,West Indies,392,10,1,122.4,3.2,261,2,1,England,West Indies,02/02/1974
631,West Indies,132,3,1,37.5,3.52,1,4,1,England,West Indies,02/02/1974
632,West Indies,583,9,0,196,2.97,230,2,0,England,West Indies,2/16/1974
634,West Indies,596,8,0,154,3.87,201,2,0,England,West Indies,03/06/1974
637,West Indies,305,10,1,117.1,2.6,38,2,0,England,West Indies,3/30/1974
637,West Indies,199,10,1,88.3,2.25,-26,4,0,England,West Indies,3/30/1974
644,West Indies,289,10,1,95.2,3.04,289,1,1,India,India,11/22/1974
644,West Indies,356,6,0,83,4.29,385,3,1,India,India,11/22/1974
646,West Indies,493,10,1,141,3.5,273,2,1,India,India,12/11/1974
649,West Indies,240,10,1,81.1,2.96,7,2,0,India,India,12/27/1974
649,West Indies,224,10,1,84.2,2.66,-85,4,0,India,India,12/27/1974
651,West Indies,192,10,1,59.2,3.24,2,2,0,India,India,01/11/1975
651,West Indies,154,10,1,67,2.3,0,4,0,India,India,01/11/1975
652,West Indies,604,6,0,161,3.75,604,1,1,India,India,1/23/1975
652,West Indies,205,3,0,40,5.13,403,3,1,India,India,1/23/1975
655,West Indies,214,10,1,82.1,2.61,15,2,0,Pakistan,Pakistan,2/15/1975
655,West Indies,258,4,1,92,2.8,0,4,0,Pakistan,Pakistan,2/15/1975
657,West Indies,493,10,1,137.3,3.59,87,2,0,Pakistan,Pakistan,03/01/1975
657,West Indies,1,0,1,1.2,0.83,68,4,0,Pakistan,Pakistan,03/01/1975
662,West Indies,214,10,1,50.1,4.27,214,1,0,Australia,Australia,11/28/1975
662,West Indies,370,10,1,115.2,3.21,218,3,0,Australia,Australia,11/28/1975
663,West Indies,585,10,1,127.2,4.6,256,2,1,Australia,Australia,12/12/1975
664,West Indies,224,10,1,62.4,3.59,224,1,0,Australia,Australia,12/26/1975
664,West Indies,312,10,1,92.2,3.38,51,3,0,Australia,Australia,12/26/1975
665,West Indies,355,10,1,107,3.32,355,1,0,Australia,Australia,01/03/1976
665,West Indies,128,10,1,52.3,2.45,78,3,0,Australia,Australia,01/03/1976
666,West Indies,274,10,1,56.2,4.88,44,2,0,Australia,Australia,1/23/1976
666,West Indies,299,10,1,84.4,3.54,90,4,0,Australia,Australia,1/23/1976
668,West Indies,160,10,1,40.3,3.97,91,2,0,Australia,Australia,1/31/1976
668,West Indies,326,10,1,72.5,4.5,65,4,0,Australia,Australia,1/31/1976
671,West Indies,488,9,0,138.5,3.52,311,2,1,India,West Indies,03/10/1976
672,West Indies,241,10,1,97,2.48,241,1,0,India,West Indies,3/24/1976
672,West Indies,215,8,1,124,1.73,54,3,0,India,West Indies,3/24/1976
673,West Indies,359,10,1,109.2,3.29,359,1,0,India,West Indies,04/07/1976
673,West Indies,271,6,0,104.3,2.6,402,3,0,India,West Indies,04/07/1976
674,West Indies,391,10,1,140.3,2.79,85,2,1,India,West Indies,4/21/1976
674,West Indies,13,0,1,1.5,8.67,1,4,1,India,West Indies,4/21/1976
675,West Indies,494,10,1,153.3,3.22,494,1,0,England,England,06/03/1976
675,West Indies,176,5,0,36,4.89,338,3,0,England,England,06/03/1976
676,West Indies,182,10,1,50.4,3.61,-68,2,0,England,England,6/17/1976
676,West Indies,241,6,1,86.3,2.79,-81,4,0,England,England,6/17/1976
677,West Indies,211,10,1,70,3.01,211,1,1,England,England,07/08/1976
677,West Indies,411,5,0,114,3.61,551,3,1,England,England,07/08/1976
678,West Indies,450,10,1,88.4,5.09,450,1,1,England,England,7/22/1976
678,West Indies,196,10,1,51.3,3.82,259,3,1,England,England,7/22/1976
679,West Indies,687,8,0,182.5,3.76,687,1,1,England,England,08/12/1976
679,West Indies,182,0,0,32,5.69,434,3,1,England,England,08/12/1976
695,West Indies,421,10,1,94.4,4.46,4,2,0,Pakistan,West Indies,2/18/1977
695,West Indies,251,9,1,100,2.51,-54,4,0,Pakistan,West Indies,2/18/1977
697,West Indies,316,10,1,116,2.72,136,2,1,Pakistan,West Indies,03/04/1977
697,West Indies,206,4,1,74,2.78,2,4,1,Pakistan,West Indies,03/04/1977
699,West Indies,448,10,1,162.3,2.76,254,2,0,Pakistan,West Indies,3/18/1977
699,West Indies,154,1,1,24.5,6.29,32,4,0,Pakistan,West Indies,3/18/1977
700,West Indies,154,10,1,55.5,2.77,87,2,0,Pakistan,West Indies,04/01/1977
700,West Indies,222,10,1,104.5,2.12,-266,4,0,Pakistan,West Indies,04/01/1977
701,West Indies,280,10,1,65.3,4.29,280,1,1,Pakistan,West Indies,4/15/1977
701,West Indies,359,10,1,102.2,3.51,441,3,1,Pakistan,West Indies,4/15/1977
717,West Indies,405,10,1,109.5,3.7,315,2,1,Australia,West Indies,03/03/1978
719,West Indies,288,10,1,71,4.06,38,2,1,Australia,West Indies,3/17/1978
719,West Indies,141,1,1,36.5,3.86,1,4,1,Australia,West Indies,3/17/1978
720,West Indies,205,10,1,60.2,3.41,205,1,0,Australia,West Indies,3/31/1978
720,West Indies,439,10,1,116.4,3.77,358,3,0,Australia,West Indies,3/31/1978
721,West Indies,292,10,1,96.5,3.03,292,1,1,Australia,West Indies,4/15/1978
721,West Indies,290,10,1,101.2,2.87,292,3,1,Australia,West Indies,4/15/1978
722,West Indies,280,10,1,90.4,3.1,-63,2,0,Australia,West Indies,4/28/1978
722,West Indies,258,9,1,96.4,2.68,10,4,0,Australia,West Indies,4/28/1978
732,West Indies,493,10,1,161,3.06,69,2,0,India,India,12/01/1978
734,West Indies,437,10,1,140,3.12,437,1,0,India,India,12/15/1978
734,West Indies,200,8,1,82,2.44,266,3,0,India,India,12/15/1978
736,West Indies,327,10,1,117.4,2.79,27,2,0,India,India,12/29/1978
736,West Indies,197,9,1,105.1,1.87,37,4,0,India,India,12/29/1978
738,West Indies,228,10,1,72.5,3.14,228,1,0,India,India,01/12/1979
738,West Indies,151,10,1,45.5,3.32,124,3,0,India,India,01/12/1979
739,West Indies,172,10,1,56.4,3.05,-394,2,0,India,India,1/24/1979
739,West Indies,179,3,1,58,3.09,-215,3,0,India,India,1/24/1979
742,West Indies,452,8,1,148.1,3.05,92,2,0,India,India,02/02/1979
758,West Indies,441,10,1,132.1,3.34,173,2,0,Australia,Australia,12/01/1979
758,West Indies,40,3,1,14,2.86,-235,4,0,Australia,Australia,12/01/1979
763,West Indies,397,10,1,112.4,3.53,241,2,1,Australia,Australia,12/29/1979
763,West Indies,22,0,1,7.2,3.06,4,4,1,Australia,Australia,12/29/1979
766,West Indies,328,10,1,91.3,3.59,328,1,1,Australia,Australia,1/26/1980
766,West Indies,448,10,1,126.5,3.54,573,3,1,Australia,Australia,1/26/1980
769,West Indies,140,10,1,69.5,2.01,140,1,0,New Zealand,New Zealand,02/08/1980
769,West Indies,212,10,1,108.4,1.96,103,3,0,New Zealand,New Zealand,02/08/1980
771,West Indies,228,10,1,89.3,2.55,228,1,0,New Zealand,New Zealand,2/22/1980
771,West Indies,447,5,0,119,3.76,215,3,0,New Zealand,New Zealand,2/22/1980
773,West Indies,220,10,1,84.2,2.61,220,1,0,New Zealand,New Zealand,2/29/1980
773,West Indies,264,9,0,94.1,2.81,179,3,0,New Zealand,New Zealand,2/29/1980
776,West Indies,308,10,1,91.1,3.38,45,2,1,England,England,06/05/1980
776,West Indies,209,8,1,68.4,3.06,2,4,1,England,England,06/05/1980
777,West Indies,518,10,1,147.2,3.52,249,2,0,England,England,6/19/1980
778,West Indies,260,10,1,72.3,3.6,110,2,0,England,England,07/10/1980
779,West Indies,265,10,1,95.2,2.78,5,2,0,England,England,7/24/1980
780,West Indies,245,10,1,84.5,2.9,102,2,0,England,England,08/07/1980
782,West Indies,297,10,1,108.4,2.74,-72,2,0,Pakistan,Pakistan,11/24/1980
784,West Indies,235,10,1,77.3,3.04,235,1,1,Pakistan,Pakistan,12/08/1980
784,West Indies,242,10,1,89.2,2.71,301,3,1,Pakistan,Pakistan,12/08/1980
786,West Indies,169,10,1,85.1,1.99,41,2,0,Pakistan,Pakistan,12/22/1980
788,West Indies,249,10,1,93.2,2.67,249,1,0,Pakistan,Pakistan,12/30/1980
788,West Indies,116,5,1,42,2.76,199,3,0,Pakistan,Pakistan,12/30/1980
792,West Indies,426,9,0,147,2.9,426,1,1,England,West Indies,2/13/1981
795,West Indies,265,10,1,90.1,2.94,265,1,1,England,West Indies,3/13/1981
795,West Indies,379,7,0,109,3.48,522,3,1,England,West Indies,3/13/1981
796,West Indies,468,9,0,155,3.02,197,2,0,England,West Indies,3/27/1981
797,West Indies,442,10,1,163.1,2.71,157,2,0,England,West Indies,04/10/1981
810,West Indies,201,10,1,62.3,3.23,3,2,0,Australia,Australia,12/26/1981
810,West Indies,161,10,1,74.1,2.17,-58,4,0,Australia,Australia,12/26/1981
812,West Indies,384,10,1,116.2,3.3,384,1,0,Australia,Australia,01/02/1982
812,West Indies,255,10,1,78.4,3.25,372,3,0,Australia,Australia,01/02/1982
814,West Indies,389,10,1,109.4,3.56,151,2,1,Australia,Australia,1/30/1982
814,West Indies,239,5,1,61.1,3.91,4,4,1,Australia,Australia,1/30/1982
840,West Indies,254,10,1,116.3,2.18,3,2,1,India,West Indies,2/23/1983
840,West Indies,173,6,1,25.2,6.87,2,4,1,India,West Indies,2/23/1983
843,West Indies,394,10,1,138.3,2.85,219,2,0,India,West Indies,03/11/1983
844,West Indies,486,10,1,158.2,3.07,277,2,1,India,West Indies,4/15/1983
844,West Indies,1,0,1,0.1,10,1,4,1,India,West Indies,4/15/1983
846,West Indies,550,10,1,166.4,3.31,93,2,0,India,West Indies,4/28/1983
854,West Indies,454,10,1,138.2,3.29,454,1,1,India,India,10/21/1983
855,West Indies,384,10,1,127.5,3.01,-80,2,0,India,India,10/29/1983
855,West Indies,120,2,1,50,2.4,93,4,0,India,India,10/29/1983
857,West Indies,281,10,1,104.3,2.69,281,1,1,India,India,11/12/1983
857,West Indies,201,10,1,60.3,3.33,241,3,1,India,India,11/12/1983
858,West Indies,393,10,1,146.1,2.69,-70,2,0,India,India,11/24/1983
858,West Indies,104,4,1,51,2.04,39,4,0,India,India,11/24/1983
861,West Indies,377,10,1,128,2.95,136,2,1,India,India,12/10/1983
862,West Indies,313,10,1,112.3,2.79,313,1,0,India,India,12/24/1983
862,West Indies,64,1,1,23,2.78,-74,3,0,India,India,12/24/1983
869,West Indies,230,10,1,78.4,2.93,-49,2,0,Australia,West Indies,03/02/1984
869,West Indies,250,0,1,61,4.1,-72,4,0,Australia,West Indies,03/02/1984
873,West Indies,468,8,0,126,3.71,213,2,0,Australia,West Indies,3/16/1984
876,West Indies,509,10,1,145.4,3.5,80,2,1,Australia,West Indies,3/30/1984
876,West Indies,21,0,1,3.4,6.18,4,4,1,Australia,West Indies,3/30/1984
877,West Indies,498,10,1,145.4,3.43,236,2,1,Australia,West Indies,04/07/1984
878,West Indies,305,10,1,94.4,3.23,106,2,1,Australia,West Indies,4/28/1984
878,West Indies,55,0,1,11.2,4.91,1,4,1,Australia,West Indies,4/28/1984
879,West Indies,606,10,1,143,4.24,415,2,1,England,England,6/14/1984
880,West Indies,245,10,1,65.4,3.75,-41,2,1,England,England,6/28/1984
880,West Indies,344,1,1,66.1,5.2,3,4,1,England,England,6/28/1984
881,West Indies,302,10,1,73.5,4.11,32,2,1,England,England,07/12/1984
881,West Indies,131,2,1,32.3,4.06,4,4,1,England,England,07/12/1984
882,West Indies,500,10,1,160.3,3.12,500,1,1,England,England,7/26/1984
883,West Indies,190,10,1,70,2.71,190,1,1,England,England,08/09/1984
883,West Indies,346,10,1,96.3,3.59,374,3,1,England,England,08/09/1984
887,West Indies,416,10,1,123,3.38,416,1,1,Australia,Australia,11/09/1984
889,West Indies,424,10,1,112.4,3.77,249,2,1,Australia,Australia,11/23/1984
889,West Indies,26,2,1,9.1,2.86,4,4,1,Australia,Australia,11/23/1984
892,West Indies,356,10,1,122.2,2.91,356,1,1,Australia,Australia,12/07/1984
892,West Indies,292,7,0,79.1,3.69,364,3,1,Australia,Australia,12/07/1984
895,West Indies,479,10,1,125.3,3.82,479,1,0,Australia,Australia,12/22/1984
895,West Indies,186,5,0,58,3.21,369,3,0,Australia,Australia,12/22/1984
896,West Indies,163,10,1,62.5,2.61,-308,2,0,Australia,Australia,12/30/1984
896,West Indies,253,10,1,84,3.01,-55,3,0,Australia,Australia,12/30/1984
903,West Indies,307,10,1,106.3,2.89,307,1,0,New Zealand,West Indies,3/29/1985
903,West Indies,261,8,0,72,3.63,306,3,0,New Zealand,West Indies,3/29/1985
904,West Indies,511,6,0,152.5,3.35,511,1,0,New Zealand,West Indies,04/06/1985
904,West Indies,268,6,0,95,2.82,339,3,0,New Zealand,West Indies,04/06/1985
905,West Indies,336,10,1,93.1,3.61,242,2,1,New Zealand,West Indies,4/26/1985
905,West Indies,10,0,1,1.4,7.14,4,4,1,New Zealand,West Indies,4/26/1985
906,West Indies,363,10,1,116.4,3.12,363,1,1,New Zealand,West Indies,05/04/1985
906,West Indies,59,0,1,17,3.47,1,4,1,New Zealand,West Indies,05/04/1985
925,West Indies,307,10,1,107.5,2.86,148,2,1,England,West Indies,2/21/1986
925,West Indies,5,0,1,1,5,1,4,1,England,West Indies,2/21/1986
928,West Indies,399,10,1,104.4,3.82,223,2,1,England,West Indies,03/07/1986
928,West Indies,95,3,1,30.3,3.14,3,4,1,England,West Indies,03/07/1986
931,West Indies,418,10,1,126.1,3.31,418,1,1,England,West Indies,3/21/1986
933,West Indies,312,10,1,90.1,3.46,112,2,1,England,West Indies,04/03/1986
933,West Indies,39,0,1,5.5,7.09,1,4,1,England,West Indies,04/03/1986
934,West Indies,474,10,1,134.3,3.53,474,1,1,England,West Indies,04/11/1986
934,West Indies,246,2,0,43,5.72,410,3,1,England,West Indies,04/11/1986
942,West Indies,248,10,1,83,2.99,89,2,0,Pakistan,Pakistan,10/24/1986
942,West Indies,53,10,1,25.3,2.09,86,4,0,Pakistan,Pakistan,10/24/1986
943,West Indies,218,10,1,90.5,2.41,87,2,1,Pakistan,Pakistan,11/07/1986
945,West Indies,240,10,1,86.5,2.77,240,1,0,Pakistan,Pakistan,11/20/1986
945,West Indies,211,10,1,95.3,2.21,212,3,0,Pakistan,Pakistan,11/20/1986
955,West Indies,345,10,1,128,2.7,117,2,0,New Zealand,New Zealand,2/20/1987
955,West Indies,50,2,1,22,2.27,-219,4,0,New Zealand,New Zealand,2/20/1987
957,West Indies,418,9,0,142.4,2.94,418,1,1,New Zealand,New Zealand,2/27/1987
957,West Indies,16,0,1,1.3,12.31,4,4,1,New Zealand,New Zealand,2/27/1987
959,West Indies,100,10,1,36.3,2.75,100,1,0,New Zealand,New Zealand,03/12/1987
959,West Indies,264,10,1,70.3,3.76,32,3,0,New Zealand,New Zealand,03/12/1987
965,West Indies,127,10,1,47.1,2.7,52,2,1,India,India,11/25/1987
965,West Indies,276,5,1,85.3,3.24,1,4,1,India,India,11/25/1987
970,West Indies,337,10,1,103.3,3.26,56,2,0,India,India,12/11/1987
970,West Indies,4,1,1,2,2,13,4,0,India,India,12/11/1987
973,West Indies,530,5,0,151.5,3.5,530,1,0,India,India,12/26/1987
973,West Indies,157,2,1,62,2.53,122,3,0,India,India,12/26/1987
974,West Indies,184,10,1,73.3,2.51,98,2,0,India,India,01/11/1988
974,West Indies,160,10,1,41.2,3.88,-255,4,0,India,India,01/11/1988
979,West Indies,292,10,1,80.4,3.63,292,1,0,Pakistan,West Indies,04/02/1988
979,West Indies,172,10,1,62.4,2.76,29,3,0,Pakistan,West Indies,04/02/1988
980,West Indies,174,10,1,53.3,3.26,174,1,0,Pakistan,West Indies,4/14/1988
980,West Indies,391,10,1,124.4,3.14,371,3,0,Pakistan,West Indies,4/14/1988
981,West Indies,306,10,1,84,3.64,-3,2,1,Pakistan,West Indies,4/22/1988
981,West Indies,268,8,1,77,3.48,3,4,1,Pakistan,West Indies,4/22/1988
982,West Indies,448,9,0,129.1,3.47,203,2,0,England,England,06/02/1988
983,West Indies,209,10,1,67.5,3.1,209,1,1,England,England,6/16/1988
983,West Indies,397,10,1,108,3.68,441,3,1,England,England,6/16/1988
984,West Indies,384,7,0,140.1,2.74,249,2,1,England,England,6/30/1988
985,West Indies,275,10,1,81.2,3.39,74,2,1,England,England,7/21/1988
985,West Indies,67,0,1,14.3,4.69,3,4,1,England,England,7/21/1988
986,West Indies,183,10,1,59,3.1,-22,2,1,England,England,08/04/1988
986,West Indies,226,2,1,91,2.48,2,4,1,England,England,08/04/1988
992,West Indies,394,10,1,113.4,3.47,227,2,1,Australia,Australia,11/18/1988
992,West Indies,63,1,1,19.1,3.3,1,4,1,Australia,Australia,11/18/1988
994,West Indies,449,10,1,123.1,3.65,449,1,1,Australia,Australia,12/02/1988
994,West Indies,349,9,0,98,3.56,403,3,1,Australia,Australia,12/02/1988
996,West Indies,280,10,1,93.1,3.01,280,1,1,Australia,Australia,12/24/1988
996,West Indies,361,9,0,120,3.01,399,3,1,Australia,Australia,12/24/1988
997,West Indies,224,10,1,99.2,2.26,224,1,0,Australia,Australia,1/26/1989
997,West Indies,256,10,1,104.4,2.45,79,3,0,Australia,Australia,1/26/1989
998,West Indies,369,10,1,121.4,3.04,46,2,0,Australia,Australia,02/03/1989
998,West Indies,233,4,1,81,2.88,37,4,0,Australia,Australia,02/03/1989
1001,West Indies,377,10,1,111.5,3.38,56,2,1,India,West Indies,04/07/1989
1001,West Indies,196,2,1,48,4.08,1,4,1,India,West Indies,04/07/1989
1002,West Indies,314,10,1,123.3,2.55,314,1,1,India,West Indies,4/15/1989
1002,West Indies,266,10,1,97,2.74,430,3,1,India,West Indies,4/15/1989
1003,West Indies,384,10,1,123.5,3.11,95,2,1,India,West Indies,4/28/1989
1003,West Indies,60,3,1,18.4,3.26,3,4,1,India,West Indies,4/28/1989
1021,West Indies,164,10,1,64,2.56,164,1,0,England,West Indies,2/24/1990
1021,West Indies,240,10,1,72.3,3.32,40,3,0,England,West Indies,2/24/1990
1023,West Indies,199,10,1,65.1,3.06,199,1,0,England,West Indies,3/23/1990
1023,West Indies,239,10,1,84.2,2.84,150,3,0,England,West Indies,3/23/1990
1024,West Indies,446,10,1,121.5,3.67,446,1,1,England,West Indies,04/05/1990
1024,West Indies,267,8,0,68,3.93,355,3,1,England,West Indies,04/05/1990
1025,West Indies,446,10,1,120.5,3.7,186,2,1,England,West Indies,04/12/1990
1035,West Indies,261,10,1,83.3,3.13,261,1,0,Pakistan,Pakistan,11/15/1990
1035,West Indies,181,10,1,67.3,2.69,97,3,0,Pakistan,Pakistan,11/15/1990
1038,West Indies,195,10,1,56,3.48,25,2,1,Pakistan,Pakistan,11/23/1990
1038,West Indies,130,3,1,29.2,4.45,1,4,1,Pakistan,Pakistan,11/23/1990
1039,West Indies,294,10,1,78.5,3.75,294,1,0,Pakistan,Pakistan,12/06/1990
1039,West Indies,173,10,1,48,3.6,345,3,0,Pakistan,Pakistan,12/06/1990
1047,West Indies,264,10,1,82.3,3.21,264,1,0,Australia,West Indies,03/01/1991
1047,West Indies,334,3,1,111,3.01,227,3,0,Australia,West Indies,03/01/1991
1048,West Indies,569,10,1,153.5,3.71,221,2,1,Australia,West Indies,3/23/1991
1048,West Indies,31,0,1,7.5,4.13,4,4,1,Australia,West Indies,3/23/1991
1049,West Indies,227,10,1,84.2,2.7,-67,2,0,Australia,West Indies,04/05/1991
1050,West Indies,149,10,1,61.1,2.44,149,1,1,Australia,West Indies,4/19/1991
1050,West Indies,536,9,0,162.3,3.3,551,3,1,Australia,West Indies,4/19/1991
1051,West Indies,214,10,1,55,3.89,89,2,0,Australia,West Indies,4/27/1991
1051,West Indies,297,10,1,81.4,3.65,57,4,0,Australia,West Indies,4/27/1991
1052,West Indies,173,10,1,54.1,3.2,-25,2,0,England,England,06/06/1991
1052,West Indies,162,10,1,56.4,2.87,15,4,0,England,England,06/06/1991
1053,West Indies,419,10,1,120.1,3.49,419,1,0,England,England,6/20/1991
1053,West Indies,12,2,1,5.5,2.18,77,3,0,England,England,6/20/1991
1054,West Indies,397,10,1,118.1,3.36,97,2,1,England,England,07/04/1991
1054,West Indies,115,1,1,32.2,3.57,1,4,1,England,England,07/04/1991
1055,West Indies,292,10,1,107.3,2.72,104,2,1,England,England,7/25/1991
1055,West Indies,157,3,1,40.4,3.89,6,4,1,England,England,7/25/1991
1056,West Indies,176,10,1,57.3,3.07,-243,2,0,England,England,08/08/1991
1056,West Indies,385,10,1,132.5,2.91,142,3,0,England,England,08/08/1991
1068,West Indies,262,10,1,71.4,3.67,262,1,1,South Africa,West Indies,4/18/1992
1068,West Indies,283,10,1,81.3,3.48,200,3,1,South Africa,West Indies,4/18/1992
1081,West Indies,371,10,1,124.3,2.98,78,2,0,Australia,Australia,11/27/1992
1081,West Indies,133,8,1,65,2.05,-97,4,0,Australia,Australia,11/27/1992
1084,West Indies,233,10,1,85.1,2.74,62,2,0,Australia,Australia,12/26/1992
1084,West Indies,219,10,1,71.2,3.08,39,4,0,Australia,Australia,12/26/1992
1087,West Indies,606,10,1,184.4,3.29,103,2,0,Australia,Australia,01/02/1993
1089,West Indies,252,10,1,67.3,3.74,252,1,1,Australia,Australia,1/23/1993
1089,West Indies,146,10,1,41.5,3.52,185,3,1,Australia,Australia,1/23/1993
1091,West Indies,322,10,1,90.4,3.56,203,2,1,Australia,Australia,1/30/1993
1099,West Indies,127,10,1,38.2,3.32,127,1,1,Pakistan,West Indies,4/16/1993
1099,West Indies,382,10,1,97,3.94,369,3,1,Pakistan,West Indies,4/16/1993
1100,West Indies,455,10,1,105.5,4.31,455,1,1,Pakistan,West Indies,4/23/1993
1100,West Indies,29,0,1,4.3,6.74,1,4,1,Pakistan,West Indies,4/23/1993
1101,West Indies,438,10,1,110.2,3.97,438,1,0,Pakistan,West Indies,05/01/1993
1101,West Indies,153,4,1,49,3.12,265,3,0,Pakistan,West Indies,05/01/1993
1117,West Indies,204,10,1,78.5,2.6,14,2,0,Sri Lanka,Sri Lanka,12/08/1993
1127,West Indies,407,10,1,123,3.31,173,2,1,England,West Indies,2/19/1994
1127,West Indies,95,2,1,26.2,3.63,1,4,1,England,West Indies,2/19/1994
1131,West Indies,556,10,1,153.3,3.63,234,2,1,England,West Indies,3/17/1994
1134,West Indies,252,10,1,95.2,2.65,252,1,1,England,West Indies,3/25/1994
1134,West Indies,269,10,1,87.5,3.07,193,3,1,England,West Indies,3/25/1994
1135,West Indies,304,10,1,101.5,3,-51,2,0,England,West Indies,04/08/1994
1135,West Indies,237,10,1,82.2,2.88,-208,4,0,England,West Indies,04/08/1994
1136,West Indies,593,5,0,180.2,3.29,593,1,0,England,West Indies,4/16/1994
